selection_group,rank,pair_id,wavelength_nm,fisher,crlb_nm
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,520.0,32.816793597024315,0.17456289156868227
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,525.0,33.48673495828542,0.172807901996798
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,530.0,46.184462272569554,0.1471472175324175
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,535.0,44.73001888882031,0.14952040310195666
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,540.0,29.10514549618255,0.1853596124121771
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,545.0,28.059061828107914,0.1887832363350976
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,550.0,29.418497617238184,0.18436978748102292
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,555.0,39.7556290751687,0.15859908777781204
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,560.0,39.68740649011938,0.1587353450291157
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,565.0,29.557308256414537,0.1839363480380791
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,570.0,28.77404602037894,0.1864230173916005
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,575.0,25.258366699303195,0.19897447523566547
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,580.0,32.272208196955525,0.1760295823991411
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,585.0,31.591124738626355,0.1779170036209563
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,590.0,29.34984694097753,0.18458528635341664
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,595.0,28.100773241475025,0.18864307400201993
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,600.0,22.438792094886672,0.21110584726215587
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,605.0,26.405200005183502,0.19460557126475
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,610.0,24.39842317572665,0.20245062422948448
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,615.0,26.49622464507359,0.1942710114930536
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,620.0,25.256762048976704,0.19898079590703416
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,625.0,17.92160211439932,0.23621723651866516
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,630.0,19.130599818267463,0.22863131090668534
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,635.0,18.358739564763006,0.2333880253211162
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,640.0,24.072895000654007,0.2038148573166669
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,645.0,23.405900487650616,0.2066984989934207
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,650.0,15.892175810988334,0.2508466581172237
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,655.0,15.211173483422419,0.25640036568785507
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,660.0,14.385449310042194,0.26365637973135475
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,665.0,22.352759113794747,0.21151171713582928
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,670.0,20.8893391942015,0.21879512895774145
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,675.0,13.444847572369813,0.27272318399353285
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,680.0,12.250836718439377,0.28570452856468
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,685.0,11.676803078710062,0.29264292023383504
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,690.0,18.353524095191712,0.23342118357661684
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,695.0,18.073446789594527,0.23522284996458662
middle,2,z08_c2_s1_hm1__z10_c1_s2_hp1,700.0,13.072383069577818,0.27658117486105316
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,400.0,86.55686862965612,0.10748533929545234
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,405.0,41.34463908250822,0.15552148606406208
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,410.0,43.32770721748379,0.1519207675808165
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,415.0,45.16624264855912,0.1487966036351254
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,420.0,45.77514477690123,0.1478036423975138
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,425.0,43.1889732305117,0.15216457605221903
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,430.0,45.161307444667756,0.1488047336202588
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,435.0,44.94564847421486,0.14916130509971604
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,440.0,47.36998131733657,0.14529423855329782
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,445.0,47.5056096771125,0.14508668301761604
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,450.0,43.77530322620802,0.1511420882934903
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,455.0,48.12186859388827,0.14415468404897214
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,460.0,46.37071525783069,0.14685140384704626
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,465.0,46.91311135726141,0.14600000863652973
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,470.0,46.40005370869116,0.14680496991423075
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,475.0,43.06960140824134,0.15237530001512853
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,480.0,44.45814118880521,0.1499768920847457
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,485.0,43.245742895512,0.15206466831304566
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,490.0,44.59367526880209,0.1497488053831017
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,495.0,41.630859598128595,0.15498594326941817
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,500.0,35.97741768325802,0.1667189651539047
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,505.0,40.31561469978497,0.15749376202032367
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,510.0,39.13781129555095,0.15984598513290207
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,515.0,39.090181244330026,0.15994333892405688
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,520.0,37.79706540390284,0.16265632617772788
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,525.0,32.29287650075214,0.17597324156474586
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,530.0,36.62331897385034,0.16524226916959933
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,535.0,34.46510892219114,0.17033746210916323
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,540.0,36.2945531823585,0.165988986374256
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,545.0,34.36992350460237,0.17057316866088892
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,550.0,26.943506861146922,0.1926517415918002
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,555.0,32.26129928503162,0.17605934141299726
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,560.0,31.38533549957393,0.17849933901627046
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,565.0,32.277719871272154,0.17601455254025145
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,570.0,30.500708636605253,0.1810693886153392
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,575.0,23.76842334305511,0.20511612952739064
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,580.0,28.298126929337037,0.18798411618331795
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,585.0,26.538920887109157,0.1941146754274845
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,590.0,28.09669039121001,0.18865677977013132
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,595.0,27.24486994153169,0.19158329153502476
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,600.0,20.60450747204444,0.22030222384773446
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,605.0,24.59660935873722,0.20163335577327343
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,610.0,22.83770078273368,0.20925402033371654
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,615.0,22.77551328043434,0.2095395048796905
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,620.0,22.102148125402504,0.2127074775475431
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,625.0,16.80568461364638,0.24393375181295324
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,630.0,20.10195080004682,0.223039045138333
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,635.0,19.045557077228764,0.22914118774500639
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,640.0,18.883685461757345,0.23012119521927918
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,645.0,17.9550252696129,0.23599727573204168
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,650.0,13.934478782124147,0.26788884864493595
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,655.0,17.129806222222058,0.24161493445322463
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,660.0,16.38323719711743,0.24705869352136903
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,665.0,15.957501473558676,0.25033268262790725
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,670.0,15.248614538847644,0.25608539279766335
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,675.0,11.285505312558861,0.2976730348541061
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,680.0,14.367221802047148,0.26382357543342533
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,685.0,13.874374937570375,0.2684684693448423
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,690.0,13.818781449763538,0.2690079567696042
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,695.0,13.123208271052285,0.2760450662061558
middle,3,z08_c2_s2_hp1__z10_c0_s2_hp1,700.0,14.786825160616392,0.2600533969334182
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,400.0,92.33272637638665,0.10406918902249342
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,405.0,49.26549076245827,0.1424716956948144
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,410.0,49.98702258915742,0.14143971264108376
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,415.0,53.18021657138361,0.13712762340085305
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,420.0,51.532003502646575,0.13930332614015778
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,425.0,47.714226295115,0.144769160844844
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,430.0,48.07534352273969,0.1442244202649983
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,435.0,46.258215963101016,0.1470298656262444
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,440.0,44.935747497880044,0.14917773701965226
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,445.0,43.01480014141877,0.15247233291461001
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,450.0,38.541712860741605,0.16107735672184464
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,455.0,38.666184431555536,0.1608178830567663
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,460.0,37.108859051119765,0.16415767751781726
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,465.0,35.07236647666494,0.16885637621415892
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,470.0,33.23450122306937,0.1734624265186437
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,475.0,29.51742231843062,0.18406057970336243
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,480.0,30.111536928767055,0.18223573322631048
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,485.0,28.428059170601045,0.18755402754129177
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,490.0,27.164744771306722,0.19186563066739562
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,495.0,25.775113308981723,0.19696982925022222
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,500.0,22.446040743711844,0.2110717576039579
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,505.0,23.603578566983916,0.20583113747035303
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,510.0,22.616961914279322,0.21027268807201507
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,515.0,21.737072811468316,0.2144862567696927
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,520.0,20.97617657492063,0.21834177416425418
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,525.0,17.94044736317732,0.23609313865944073
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,530.0,18.806088493205156,0.2305954651649489
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,535.0,18.029465716458184,0.23550957648496118
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,540.0,18.190472090208115,0.23446499606772492
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,545.0,17.358312365924274,0.24001934726595933
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,550.0,14.223048840440747,0.26515733737343183
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,555.0,15.597779608100586,0.2532028619500905
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,560.0,15.084266827283376,0.25747667787685014
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,565.0,15.172070210036043,0.25673056590631094
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,570.0,14.586390683338912,0.26183402338145223
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,575.0,11.69567625310452,0.2924067076929989
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,580.0,12.920663763523176,0.27820029587491035
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,585.0,12.322775479141718,0.2848693549304294
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,590.0,13.032192374559388,0.2770073285048237
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,595.0,12.550991017520952,0.2822675739831876
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,600.0,9.883030891728943,0.318093594376772
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,605.0,11.134894193299473,0.29967944290767073
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,610.0,10.470955686728248,0.3090344098185572
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,615.0,10.614869912332928,0.3069323481532461
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,620.0,10.242508585584076,0.31246172905326924
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,625.0,7.9775164624211286,0.3540512609502656
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,630.0,9.217692561418058,0.32937367881598517
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,635.0,8.912440438227993,0.33496673473530936
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,640.0,8.71778223161339,0.3386858026676794
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,645.0,8.566804984433835,0.3416571860623944
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,650.0,6.846325117603777,0.3821828902857916
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,655.0,8.086200807210025,0.3516638601375897
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,660.0,7.836775602886502,0.3572163217939204
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,665.0,7.427223853346419,0.3669329759824902
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,670.0,7.333719839417256,0.36926474194785125
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,675.0,5.740213726991101,0.41738416505688336
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,680.0,7.110529170352249,0.37501534508293766
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,685.0,6.944487280556222,0.3794721488539906
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,690.0,6.452701332218549,0.3936671879955158
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,695.0,6.201443048047466,0.4015629353467674
bad,1,z12_c0_s3_hm1__z12_c0_s3_hm1,700.0,7.053048868223852,0.3765403773788445
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,400.0,91.39542895472329,0.10460146383125173
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,405.0,49.35755862259154,0.14233875570421184
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,410.0,49.77306109760325,0.1417433929664127
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,415.0,52.21320744502032,0.1383916265359494
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,420.0,50.74278413085092,0.14038246173655053
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,425.0,47.2702132496951,0.14544748606213456
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,430.0,48.09083394124241,0.1442011905101894
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,435.0,46.03121055682142,0.14739196262018367
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,440.0,44.60451635880279,0.14973060611691605
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,445.0,42.562401106256345,0.1532805111212014
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,450.0,38.24787221464972,0.16169491416611054
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,455.0,38.66909244888424,0.1608118359794528
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,460.0,36.987047196116094,0.1644277709148204
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,465.0,35.10545696924534,0.16877677522794204
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,470.0,33.17590309893613,0.17361555103715104
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,475.0,29.536331462618296,0.18400165252640877
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,480.0,30.072764714061798,0.18235317183062133
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,485.0,28.336152531361623,0.18785794152145965
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,490.0,27.3062328643396,0.19136790622645838
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,495.0,25.904553359598687,0.19647710286513714
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,500.0,22.413024198778714,0.21122716491412627
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,505.0,23.53314723399805,0.20613891888624009
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,510.0,22.581903595605954,0.2104358485407258
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,515.0,21.80598570652484,0.21414707088073615
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,520.0,21.017254258301158,0.2181282981113668
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,525.0,17.844347256415563,0.2367280206854471
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,530.0,18.872316572031345,0.23019049854487933
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,535.0,18.05928876706679,0.2353150362625022
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,540.0,18.12237171976568,0.2349051200505031
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,545.0,17.209219304105993,0.2410568157837654
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,550.0,14.184083693942512,0.2655212949174031
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,555.0,15.646523254625649,0.2528081525986453
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,560.0,15.093946672636608,0.257394103908832
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,565.0,14.865980815903992,0.25936013047823747
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,570.0,14.228486650012423,0.26510666392754545
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,575.0,11.615943075921672,0.2934085481816759
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,580.0,13.089763950444015,0.2763974885350953
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,585.0,12.522563659943625,0.2825877788855655
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,590.0,12.584326581794723,0.28189346622003714
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,595.0,12.129433142946315,0.28713077786131685
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,600.0,9.815327098247941,0.31918877605240253
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,605.0,11.464417073322053,0.29534118385426866
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,610.0,10.837856621987843,0.30375840196164344
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,615.0,10.34157273769036,0.3109615587019921
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,620.0,9.977173774537102,0.3165892993820996
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,625.0,8.030036443577213,0.3528915358347795
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,630.0,9.707454495427871,0.320957344608288
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,635.0,9.359211167410088,0.32687399949828266
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,640.0,8.54347715612861,0.3421233128438941
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,645.0,8.366239327202429,0.34572824214259784
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,650.0,6.885363896345542,0.3810978959376565
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,655.0,8.577714333106922,0.3414398529195945
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,660.0,8.343161294186617,0.34620607168646717
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,665.0,7.272390213005121,0.37081851737841426
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,670.0,7.130049776088774,0.3745016358999534
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,675.0,5.822195255269838,0.4144351827733806
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,680.0,7.649768518800252,0.3615562332339547
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,685.0,7.4714009301798665,0.36584656265216686
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,690.0,6.258534852191241,0.3997271641317599
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,695.0,6.026995872526025,0.4073329598429177
bad,2,z12_c0_s3_hm1__z12_c0_s3_hp1,700.0,7.713113497758574,0.36006850787486444
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,400.0,90.45813153305991,0.10514199024113804
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,405.0,49.4496264827248,0.14220618715841435
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,410.0,49.55909960604908,0.1420490377937219
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,415.0,51.24619831865704,0.13969124033860794
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,420.0,49.953564759055276,0.14148707136083358
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,425.0,46.826200204275196,0.14613543652372285
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,430.0,48.106324359745116,0.1441779719763874
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,435.0,45.80420515054182,0.14775674811618997
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,440.0,44.27328521972554,0.1502896681125943
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,445.0,42.11000207109393,0.154101678308799
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,450.0,37.95403156855784,0.16231962950821457
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,455.0,38.67200046621296,0.16080578958423497
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,460.0,36.865235341112424,0.16469920189149023
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,465.0,35.13854746182574,0.16869728671036224
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,470.0,33.11730497480289,0.17376908178640738
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,475.0,29.555240606805974,0.18394278191002253
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,480.0,30.033992499356543,0.18247083777166628
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,485.0,28.2442458921222,0.18816333769941865
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,490.0,27.44772095737248,0.19087403528299204
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,495.0,26.03399341021565,0.19598805578891568
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,500.0,22.38000765384559,0.21138291599910267
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,505.0,23.46271590101218,0.20644808513028617
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,510.0,22.546845276932586,0.21059938941146394
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,515.0,21.874898601581364,0.21380948907209277
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,520.0,21.05833194168169,0.21791544699285414
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,525.0,17.748247149653807,0.2373680522287706
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,530.0,18.938544650857533,0.22978765803830858
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,535.0,18.089111817675395,0.2351209773387026
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,540.0,18.054271349323244,0.23534773189993022
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,545.0,17.06012624228771,0.24210785483682382
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,550.0,14.145118547444278,0.26588675530248596
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,555.0,15.695266901150713,0.2524152834078667
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,560.0,15.103626517989843,0.2573116093354574
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,565.0,14.559891421771942,0.2620721863572195
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,570.0,13.870582616685933,0.26850516747896
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,575.0,11.536209898738825,0.29442075722298416
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,580.0,13.258864137364853,0.274629280928829
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,585.0,12.722351840745532,0.28036015990874164
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,590.0,12.13646078903006,0.28704763394823773
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,595.0,11.707875268371678,0.2922543314730732
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,600.0,9.74762330476694,0.3202953481652375
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,605.0,11.793939953344633,0.2911860356993879
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,610.0,11.204757557247436,0.2987437086106753
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,615.0,10.068275563047791,0.31515373123421286
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,620.0,9.711838963490127,0.3208848873685608
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,625.0,8.082556424733298,0.3517431329015759
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,630.0,10.197216429437685,0.31315487829647415
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,635.0,9.805981896592181,0.31934083492670456
